Time	Amplitude	Unknown
0.223	0.0421875	5.357986
0.22325	0.044375	5.364086
0.2235	0.044375	5.370166
0.22375	0.0459375	5.376207
0.224	0.0446875	5.382195
0.22425	0.0446875	5.38814
0.2245	0.0484375	5.394054
0.22475	0.0496875	5.399922
0.225	0.0503125	5.405747
0.22525	0.05125	5.411528
0.2255	0.0509375	5.417276
0.22575	0.0515625	5.423036
0.226	0.0478125	5.428842
0.22625	0.0478125	5.434774
0.2265	0.0484375	5.440889
0.22675	0.045	5.447208
0.227	0.0465625	5.45378
0.22725	0.0446875	5.460571
0.2275	0.044375	5.467562
0.22775	0.0484375	5.474736
0.228	0.0475	5.482046
0.22825	0.050625	5.489479
0.2285	0.05125	5.496996
0.22875	0.0490625	5.504599
0.229	0.0525	5.512304
0.22925	0.051875	5.520077
0.2295	0.0540625	5.52794
0.22975	0.0575	5.535877
0.23	0.0559375	5.543862
0.23025	0.0603125	5.551911
0.2305	0.06375	5.560004
0.23075	0.064375	5.568127
0.231	0.069375	5.576274
0.23125	0.069375	5.584408
0.2315	0.073125	5.592537
0.23175	0.0715625	5.600621
0.232	0.07125	5.608672
0.23225	0.0734375	5.616695
0.2325	0.070625	5.624655
0.23275	0.070625	5.632573
0.233	0.0734375	5.640444
0.23325	0.0709375	5.648248
0.2335	0.0628125	5.656005
0.23375	0.05625	5.663753
0.234	0.0465625	5.671524
0.23425	0.0390625	5.679362
0.2345	0.0375	5.68728
0.23475	0.0378125	5.695274
0.235	0.04125	5.703317
0.23525	0.0446875	5.711372
0.2355	0.055	5.719408
0.23575	0.0578125	5.727355
0.236	0.0640625	5.735198
0.23625	0.0728125	5.742901
0.2365	0.0784375	5.750414
0.23675	0.083125	5.757705
0.237	0.0821875	5.76474
0.23725	0.079375	5.771527
0.2375	0.0734375	5.778088
0.23775	0.0609375	5.784473
0.238	0.0490625	5.790779
0.23825	0.0321875	5.797078
0.2385	0.009375	5.803425
0.23875	-0.00125	5.809862
0.239	-0.0034375	5.816393
0.23925	0.0021875	5.823019
0.2395	0.01125	5.829734
0.23975	0.0146875	5.836536
0.24	0.0190625	5.843419
0.24025	0.0153125	5.850376
0.2405	0.0153125	5.857421
0.24075	0.0234375	5.864555
0.241	0.026875	5.87176
0.24125	0.038125	5.879024
0.2415	0.0440625	5.886322
0.24175	0.0415625	5.893638
0.242	0.04125	5.900987
0.24225	0.04125	5.908368
0.2425	0.044375	5.915791
0.24275	0.0496875	5.923241
0.243	0.055625	5.930701
0.24325	0.064375	5.93816
0.2435	0.0675	5.945573
0.24375	0.065625	5.952919
0.244	0.0621875	5.960215
0.24425	0.058125	5.967483
0.2445	0.0615625	5.974745
0.24475	0.07125	5.98199
0.245	0.078125	5.989173
0.24525	0.0778125	5.996253
0.2455	0.0696875	6.003235
0.24575	0.060625	6.01018
0.246	0.0490625	6.017132
0.24625	0.035625	6.024141
0.2465	0.02375	6.031271
0.24675	0.0084375	6.038546
0.247	0.001875	6.045985
0.24725	0.0040625	6.053587
0.2475	0.0003125	6.061349
0.24775	0.003125	6.069272
0.248	0.0165625	6.077346
0.24825	0.0303125	6.08557
0.2485	0.0378125	6.093908
0.24875	0.034375	6.10233
0.249	0.0315625	6.110849
0.24925	0.0340625	6.11947
0.2495	0.039375	6.128181
0.24975	0.0565625	6.136961
0.25	0.0709375	6.145746
0.25025	0.080625	6.154456
0.2505	0.089375	6.163025
0.25075	0.0925	6.171394
0.251	0.0928125	6.179533
0.25125	0.085625	6.187431
0.2515	0.079375	6.195137
0.25175	0.0825	6.202691
0.252	0.0865625	6.21006
0.25225	0.0959375	6.217217
0.2525	0.1046875	6.224089
0.25275	0.1	6.230597
0.253	0.0965625	6.236781
0.25325	0.0884375	6.242665
0.2535	0.078125	6.248306
0.25375	0.064375	6.253771
0.254	0.0540625	6.259126
0.25425	0.054375	6.264421
0.2545	0.05125	6.269652
0.25475	0.0515625	6.27483
0.255	0.055625	6.279963
0.25525	0.0525	6.285027
0.2555	0.0521875	6.290034
0.25575	0.0525	6.294998
0.256	0.0515625	6.299906
0.25625	0.053125	6.304769
0.2565	0.0521875	6.309578
0.25675	0.05	6.314345
0.257	0.050625	6.319071
0.25725	0.0484375	6.323751
0.2575	0.049375	6.328406
0.25775	0.051875	6.333026
0.258	0.050625	6.337605
0.25825	0.0540625	6.342159
0.2585	0.0571875	6.346667
0.25875	0.06375	6.351122
0.259	0.066875	6.355498
0.25925	0.0671875	6.359782
0.2595	0.065625	6.363974
0.25975	0.0625	6.368086
0.26	0.0565625	6.372146
0.26025	0.0484375	6.37619
0.2605	0.0346875	6.380252
0.26075	0.03125	6.384394
