Time	Amplitude	Unknown
0.229	-0.003125	6.623478
0.22925	0.0134375	6.633913
0.2295	0.0296875	6.644425
0.22975	0.0375	6.654988
0.23	0.040625	6.665584
0.23025	0.04375	6.67621
0.2305	0.0509375	6.686853
0.23075	0.060625	6.697494
0.231	0.070625	6.708098
0.23125	0.0840625	6.718616
0.2315	0.10625	6.728974
0.23175	0.12625	6.739023
0.232	0.14	6.7486
0.23225	0.13625	6.757569
0.2325	0.1246875	6.765975
0.23275	0.1125	6.773936
0.233	0.0965625	6.78155
0.23325	0.089375	6.788955
0.2335	0.0840625	6.796198
0.23375	0.079375	6.803309
0.234	0.0759375	6.810318
0.23425	0.07875	6.817235
0.2345	0.085625	6.824051
0.23475	0.09625	6.830717
0.235	0.100625	6.837157
0.23525	0.0959375	6.843345
0.2355	0.08125	6.849305
0.23575	0.0634375	6.855134
0.236	0.046875	6.860927
0.23625	0.0353125	6.866736
0.2365	0.03375	6.8726
0.23675	0.0371875	6.878517
0.237	0.0359375	6.884476
0.23725	0.029375	6.890473
0.2375	0.0165625	6.896523
0.23775	-0.0021875	6.902646
0.238	-0.020625	6.908848
0.23825	-0.0321875	6.915118
0.2385	-0.0334375	6.921439
0.23875	-0.0271875	6.927799
0.239	-0.020625	6.934212
0.23925	-0.0125	6.940686
0.2395	0.003125	6.947219
0.23975	0.0225	6.953815
0.24	0.03	6.960459
0.24025	0.029375	6.967135
0.2405	0.0315625	6.973847
0.24075	0.02625	6.980588
0.241	0.0084375	6.987371
0.24125	-0.0121875	6.994215
0.2415	-0.0321875	7.001115
0.24175	-0.0540625	7.008041
0.242	-0.0725	7.014922
0.24225	-0.080625	7.021678
0.2425	-0.0825	7.028268
0.24275	-0.08875	7.034674
0.243	-0.0778125	7.040861
0.24325	-0.0465625	7.046896
0.2435	-0.0084375	7.052912
0.24375	0.024375	7.058985
0.244	0.044375	7.065097
0.24425	0.0671875	7.071198
0.2445	0.094375	7.077205
0.24475	0.1140625	7.082966
0.245	0.1384375	7.088338
0.24525	0.1578125	7.093111
0.2455	0.165625	7.097096
0.24575	0.1615625	7.100205
0.246	0.1525	7.102484
0.24625	0.1371875	7.104047
0.2465	0.1228125	7.105047
0.24675	0.1109375	7.105617
0.247	0.1059375	7.105855
0.24725	0.10125	7.105798
0.2475	0.1015625	7.105482
0.24775	0.10375	7.104909
0.248	0.106875	7.104065
